intentId,intent,keyword
3c4af4b9-3b45-4231-ae6e-77958b1f27e5,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố đà lạt","bhxh; đà lạt; thông tin"
22e41444-6f63-4005-ba53-d80f15f3ae74,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã bảo lộc","bhxh; bảo lộc; thông tin"
04303fd9-ba15-45af-b658-e2fa43cef14d,"tôi muốn biết thông tin về bảo hiểm xã hội huyện lạc dương","bhxh; lạc dương; thông tin"
562a48df-95e9-4b55-af19-c25deafe5474,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đơn dương","bhxh; đơn dương; thông tin"
12755f6f-939b-4519-a357-3f110a2e8225,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đức trọng","bhxh; đức trọng; thông tin"
8c62b9c0-450d-4065-b20f-0a639a804bc8,"tôi muốn biết thông tin về bảo hiểm xã hội huyện lâm hà","bhxh; lâm hà; thông tin"
337c81d2-c582-4e8b-83ec-f6000b487153,"tôi muốn biết thông tin về bảo hiểm xã hội huyện di linh","bhxh; di linh; thông tin"
2f5b1390-99fa-4b30-a790-eb07c4de8252,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đạ huoai","bhxh; đạ huoai; thông tin"
7e46648f-6fbb-42a7-bbd8-a968ae2f8c89,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đạ tẻh","bhxh; đạ tẻh; thông tin"
59ddba10-777c-4881-868c-86b49a65f0b8,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cát tiên","bhxh; cát tiên; thông tin"
513b7cdb-675d-4e5f-af53-c3245c81424d,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đam rông","bhxh; đam rông; thông tin"
b061698c-0689-4a4c-bdfb-7fd1769e7a36,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh long an","bhxh; long an; thông tin"
8f92c705-d76a-4fa7-a411-7993a84cb0c9,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố tân an","bhxh; tân an; thông tin"
d8d6cdae-e305-49d6-9f07-72c3508aad54,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã kiến tường","bhxh; kiến tường; thông tin"
1ff968ce-5294-4ee8-978e-5928600af075,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thủ thừa","bhxh; thủ thừa; thông tin"
d2a913b3-0682-4c90-8df5-a4680b9babf4,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bến lức","bhxh; bến lức; thông tin"
1cf72493-4f35-4d84-89ee-f161899c6858,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đức hòa","bhxh; đức hòa; thông tin"
cc1221a9-acf3-43bc-9e65-52b25c1a3188,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đức huệ","bhxh; đức huệ; thông tin"
2d4ef237-d672-4ae7-b266-0433edd7274e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tân trụ","bhxh; tân trụ; thông tin"
c400b69c-cb6c-4367-adc7-89d8c9072f72,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cần đước","bhxh; cần đước; thông tin"
2b579370-9a87-4792-a32c-49be44b885f4,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cần giuộc","bhxh; cần giuộc; thông tin"
0d8430fa-65e2-417f-94c8-4f92ecd6a44a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thạnh hóa","bhxh; thạnh hóa; thông tin"
ad7b39ce-8b8a-49a6-8f9e-10302a8e0e69,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tân thạnh","bhxh; tân thạnh; thông tin"
ef0ecbaf-7881-4c38-862c-6a6517d8bf64,"tôi muốn biết thông tin về bảo hiểm xã hội huyện vĩnh hưng","bhxh; vĩnh hưng; thông tin"
ed163da8-d6b7-44ab-b4ee-bf7b44bdc8ad,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tân hưng","bhxh; tân hưng; thông tin"
98010a4a-56c1-441b-85a6-d921bee35e3a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mộc hóa","bhxh; mộc hóa; thông tin"
5671daef-add8-4a30-8374-a56421743442,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố nam định","bhxh; nam định; thông tin"
580dc68b-3de0-475c-abef-edde40d294fb,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mỹ lộc","bhxh; mỹ lộc; thông tin"
5c6229a9-bef0-4939-bb04-a3d01f823ac1,"tôi muốn biết thông tin về bảo hiểm xã hội huyện vụ bản","bhxh; vụ bản; thông tin"
603ce4b1-fae3-4c35-8da0-93657571057f,"tôi muốn biết thông tin về bảo hiểm xã hội huyện ý yên","bhxh; ý yên; thông tin"
36df5663-3c09-44e9-b5e2-238cb6e71c57,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nam trực","bhxh; nam trực; thông tin"
5275f923-4bdd-4b28-99b8-0069a9cdfc45,"tôi muốn biết thông tin về bảo hiểm xã hội huyện trực ninh","bhxh; trực ninh; thông tin"
c3f26137-1ea3-438d-8619-e2b501317ad6,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hải hậu","bhxh; hải hậu; thông tin"
ab286ae4-3715-4bdb-952d-7abe8b9e8f2a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện giao thủy","bhxh; giao thủy thông tin"
7fe426a5-5b1a-4b47-8227-1802a66b8ff2,"tôi muốn biết thông tin về bảo hiểm xã hội huyện xuân trường","bhxh; xuân trường; thông tin"
23fa6940-4ddf-4699-ad93-c165eabf97d4,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nghĩa hưng","bhxh; nghĩa hưng; thông tin"
70172d0a-0872-4cae-9b8d-769f07a76075,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh nghệ an","bhxh; nghệ an; thông tin"
d18dcfac-b9bf-4428-8027-8fb76ce29464,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố vinh","bhxh; vinh; thông tin"
cae6b176-d21d-49f3-898c-d73b8ad1e7f2,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã cửa lò","bhxh; cửa lò; thông tin"
e509937b-ff6f-4753-b6e6-958fb5b74633,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã thái hòa","bhxh; thái hòa; thông tin"
9b8e07c7-2282-4f87-a413-20377a248774,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nghi lộc","bhxh; nghi lộc; thông tin"
d816c5be-897d-4ae2-8161-7b46cca04645,"tôi muốn biết thông tin về bảo hiểm xã hội huyện diễn châu","bhxh; diễn châu; thông tin"
5a0acda4-95ee-4ae2-ab56-31c5375c41b3,"tôi muốn biết thông tin về bảo hiểm xã hội huyện con cuông","bhxh; con cuông; thông tin"
46153d4d-9283-4089-8944-f8ed136f064e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện anh sơn","bhxh; anh sơn; thông tin"
cac42299-2f8e-493c-8309-39e31917c15e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đô lương","bhxh; đô lương; thông tin"
ea6afbae-346d-462b-9645-6321a66cf692,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hưng nguyên","bhxh; hưng nguyên; thông tin"
4f8bfe33-61d2-4231-b436-667005799fae,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nam đàn","bhxh; nam đàn; thông tin"
f899442b-f382-4ef1-9f60-c9c86f54981e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nghĩa đàn","bhxh; nghĩa đàn; thông tin"
ce975736-699e-4f34-9bf3-45f69d45a6ef,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quỳnh lưu","bhxh; quỳnh lưu thông tin"
1cfdae1b-a1e9-4d9f-85bb-4aa385ea55c0,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quỳ châu","bhxh; quỳ châu; thông tin"
ef994a31-5fb9-4d31-b08a-18f62a350803,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quế phong","bhxh; quế phong; thông tin"
1a60afd0-67bb-4362-b847-5b05475c770b,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quỳ hợp","bhxh; quỳ hợp; thông tin"
bd05ca16-1f49-404b-8e66-63e22b35ff67,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thanh chương","bhxh; thanh chương; thông tin"
e805ab23-15f8-4734-8a8f-f461cce7f238,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tân kỳ","bhxh; tân kỳ; thông tin"
a76f39af-185e-4803-8ea8-3ec44c903578,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tương dương","bhxh; tương dương; thông tin"
838ad69a-e4b4-4ada-a47d-36137e89ba1e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện yên thành","bhxh; yên thành; thông tin"
adde84e0-754d-48b9-881b-2f8e87e04bea,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố ninh bình","bhxh; ninh bình; thông tin"
ce89bad9-a539-4838-a346-3befa21c5911,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã tam điệp","bhxh; tam điệp; thông tin"
dc014ecd-5a9d-4deb-b4d7-919d1fa4057a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nho quan","bhxh; nho quan; thông tin"
eb64a7cc-c709-45c8-939c-030270103ec7,"tôi muốn biết thông tin về bảo hiểm xã hội huyện gia viễn","bhxh; gia viễn thông tin"
262f1c53-7bc6-4017-a78e-7637d2426428,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hoa lư","bhxh; hoa lư; thông tin"
efbe6263-6850-433f-a432-c5a2db303fbe,"tôi muốn biết thông tin về bảo hiểm xã hội huyện yên khánh","bhxh; yên khánh; thông tin"
3245c3ee-314c-4807-bf10-433fc04b6fd0,"tôi muốn biết thông tin về bảo hiểm xã hội huyện kim sơn","bhxh; kim sơn; thông tin"
baf1b45c-486c-4fe5-8c5b-6a1f06b4ae94,"tôi muốn biết thông tin về bảo hiểm xã hội huyện yên mô","bhxh; yên mô; thông tin"
3eb61daf-754a-45d8-8564-2df548f5c425,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh ninh thuận","bhxh; ninh thuận; thông tin"
90ae2655-1e8d-4210-b30e-d30a9afcaace,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố phan rang tháp chàm","bhxh; phan rang; tháp; chàm; thông tin"
513221b0-de7a-4b27-bd9a-a24f6ad5f459,"tôi muốn biết thông tin về bảo hiểm xã hội huyện ninh hải","bhxh; ninh hải; thông tin"
c4c3caf4-764f-47c3-af5f-fbc8a41d3bb0,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thuận bắc","bhxh; thuận bắc; thông tin"
cfea9db0-aa2d-4a61-bbe6-0904863c4499,"tôi muốn biết thông tin về bảo hiểm xã hội huyện ninh phước","bhxh; ninh phước; thông tin"
de0e795d-7fbb-4ecc-85eb-142922f514be,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thuận nam","bhxh; thuận nam; thông tin"
ef9e54d4-23c1-47e7-9060-38676b566ff5,"tôi muốn biết thông tin về bảo hiểm xã hội huyện ninh sơn","bhxh; ninh sơn; thông tin"
402a6815-c14f-48bf-b600-efc8435d7142,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bác ái","bhxh; bác ái; thông tin"
84844ceb-e70a-4452-970e-64f12b816a55,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã phú thọ","bhxh; phú thọ; thông tin"
75868b44-e340-4c1e-b310-d9e84d8b5551,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố việt trì","bhxh; việt trì; thông tin"
3f7ce185-6484-455a-86e1-d50196ae9c2e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đoan hùng","bhxh; đoan hùng; thông tin"
df34b418-09a4-4958-9c32-f4f5ea993b43,"tôi muốn biết thông tin về bảo hiểm xã hội huyện phù ninh","bhxh; phù ninh; thông tin"
27db80c8-b954-42b1-a466-38c47356c9d7,"tôi muốn biết thông tin về bảo hiểm xã hội huyện lâm thao","bhxh; lâm thao; thông tin"
15dc5356-f30a-4f5a-9b9d-b883f8c8caac,"tôi muốn biết thông tin về bảo hiểm xã hội huyện yên lập","bhxh; yên lập; thông tin"
f1a6b19e-2720-4576-8c4a-81069113cdb1,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hạ hòa","bhxh; hạ hòa; thông tin"
e0280a1f-f287-4a60-a17b-fceb7dd0eae6,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tân sơn","bhxh; tân sơn; thông tin"
55d6e9c7-63fb-4b3d-a1c7-29c0f2ec3f0a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thanh ba","bhxh; thanh ba; thông tin"
62714d5b-1eb6-40c5-9724-089727af0e0c,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thanh sơn","bhxh; thanh sơn; thông tin"
cfc48639-bec0-459b-bb5d-ace7a62770a1,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thanh thủy","bhxh; thanh thủy; thông tin"
e4f02bb5-3576-4461-9ec5-90e1ad1972d9,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cẩm khê","bhxh; cẩm khê; thông tin"
acf6182d-ff4c-48c4-bda8-c83755c3a4c3,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh phú yên","bhxh; phú yên; thông tin"
680b7991-ad7d-4753-87e5-7a257c08a939,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố tuy hòa","bhxh; tuy hòa; thông tin"
7aae257d-d9e5-4a44-9b96-3c5639ef78f1,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã sông cầu","bhxh; sông cầu; thông tin"
6a37fa0b-ebf2-4984-8f10-d7e433adeb32,"tôi muốn biết thông tin về bảo hiểm xã hội huyện phú hòa","bhxh; phú hòa; thông tin"
6bc889e2-3b22-46db-8c53-71c28031c0cd,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tuy an","bhxh; tuy an; thông tin"
a42c3bd1-58c6-4172-870a-86e0907a59d1,"tôi muốn biết thông tin về bảo hiểm xã hội huyện sơn hòa","bhxh; sơn hòa; thông tin"
99abd35c-ba31-449d-ab93-d0971388f5f1,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đông hòa","bhxh; đông hòa; thông tin"
a2877332-e9ce-47d0-a88b-35e5606bb137,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tây hòa","bhxh; tây hòa; thông tin"
ac253732-04e5-4b95-ba78-b2a788cec4aa,"tôi muốn biết thông tin về bảo hiểm xã hội huyện sông hinh","bhxh; sông hinh; thông tin"
4bb26c9d-4cff-454f-9d08-9bc6842bc550,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đồng xuân","bhxh; đồng xuân; thông tin"
9ec21dc1-368c-4991-abed-5cc8802d1a8a,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh quảng bình","bhxh; quảng bình; thông tin"
37a2ad8a-5adb-4428-831d-4c5b01a1dbc8,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố đồng hới","bhxh; đồng hới; thông tin"
dd60c753-8b0e-4885-8b6c-febfc5ba52e6,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã ba đồn","bhxh; ba đồn; thông tin"
dd3b68d4-f44e-4b14-ba89-9089850b113a,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh quảng ninh","bhxh; quảng ninh; thông tin"
afb62d3d-092b-42e6-9d55-1513aeeedd76,"tôi muốn biết thông tin về bảo hiểm xã hội huyện lệ thủy","bhxh; lệ thủy thông tin"
ce3afa6b-988b-45af-b871-ea712c1c8876,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bố trạch","bhxh; bố trạch; thông tin"
ea35c3b6-1690-4550-a64f-b42042d857c6,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quảng trạch","bhxh; quảng trạch; thông tin"
78d3be49-ea11-46e0-bdd4-2106cd6cf91b,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tuyên hóa","bhxh; tuyên hóa; thông tin"
520f3e42-f015-4403-a41c-04ad4fba4979,"tôi muốn biết thông tin về bảo hiểm xã hội huyện minh hóa","bhxh; minh hóa; thông tin"
cc3ddbdc-1ed1-4214-b904-f9b4bc341ee3,"tôi muốn biết thông tin về bảo hiểm xã hội tỉnh quảng nam","bhxh; quảng nam; thông tin"
72ea9a92-4ede-4e38-a647-b0636e1b30c4,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố tam kỳ","bhxh; tam kỳ; thông tin"
5ff08d72-5e6e-4457-a152-dc41a8849889,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố hội an","bhxh; hội; an; thông tin"
f9dcb9ee-fb46-4521-a655-515218b80505,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bắc trà my","bhxh; bắc trà my; thông tin"
b54b25e0-7143-401a-aeff-429bd9cb889a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nam trà my","bhxh; nam trà my; thông tin"
0ac35829-f5f1-4819-afb3-e88fb62f4280,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nam giang","bhxh; nam giang; thông tin"
2b2cc8f8-5c0d-4d91-96c7-8113739c3168,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đông giang","bhxh; đông giang; thông tin"
2aec60d2-ed3e-456c-b750-13b81ae7d96c,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tây giang","bhxh; tây giang; thông tin"
0c756745-7187-4129-af6e-72f16c196156,"tôi muốn biết thông tin về bảo hiểm xã hội huyện phước sơn","bhxh; phước sơn; thông tin"
b899147f-e7f6-46f9-a1a9-aec6f0253baa,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tiên phước","bhxh; tiên phước; thông tin"
908a5969-b752-47fd-b3d0-a63d7178eeb7,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hiệp đức","bhxh; hiệp đức; thông tin"
154dd85e-9d62-40a0-9f72-d8f7c0736bf9,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quế sơn","bhxh; quế sơn; thông tin"
769d6871-8203-4179-b6fd-577ff5d2cb23,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nông sơn","bhxh; nông sơn; thông tin"
d3152ab3-a063-4f69-bb93-93c83e562e27,"tôi muốn biết thông tin về bảo hiểm xã hội huyện núi thành","bhxh; núi thành; thông tin"
3b3acf0f-f598-4e07-8a48-1e1a894838ed,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thăng bình","bhxh; thăng bình; thông tin"
9c07ac45-230e-4d52-a947-feaa6f5e2120,"tôi muốn biết thông tin về bảo hiểm xã hội huyện duy xuyên","bhxh; duy xuyên; thông tin"
9e90c5f4-d183-4b23-b9c2-2af71d728c42,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã điện bàn","bhxh; điện; bàn; thông tin"
0edd90fd-488a-4306-a108-9f90edfa406f,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đại lộc","bhxh; đại lộc; thông tin"
6fd97d3b-ab1a-42fe-ab8e-4f13b252e5be,"tôi muốn biết thông tin về bảo hiểm xã hội huyện phú ninh","bhxh; phú ninh; thông tin"
9cd5b1da-aa1b-4e76-8993-a46d8e31e55b,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố quảng ngãi","bhxh; quảng ngãi; thông tin"
0896f442-a92c-41b1-b466-13424d27d68f,"tôi muốn biết thông tin về bảo hiểm xã hội huyện sơn tịnh","bhxh; sơn tịnh; thông tin"
bc637f62-e065-4e9c-9bd6-a2779afed728,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bình sơn","bhxh; bình sơn; thông tin"
92e6fda1-4673-4b1b-8d45-26a7c1e20cc0,"tôi muốn biết thông tin về bảo hiểm xã hội huyện trà bồng","bhxh; trà bồng; thông tin"
567d9059-98c4-48b9-8568-3704a3cb5de3,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tây trà","bhxh; tây trà; thông tin"
37b1020e-5a62-4976-9d50-7bca3f3561ed,"tôi muốn biết thông tin về bảo hiểm xã hội huyện sơn hà","bhxh; sơn hà; thông tin"
bb05c4b3-04dd-4142-b4a4-ab9801cd6fdc,"tôi muốn biết thông tin về bảo hiểm xã hội huyện nghĩa hành","bhxh; nghĩa hành; thông tin"
edf7a640-2b37-4c5f-983c-1b60cdf302f7,"tôi muốn biết thông tin về bảo hiểm xã hội huyện minh long","bhxh; minh long; thông tin"
aa7ad672-9b51-47e8-b764-498083344c5e,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tư nghĩa","bhxh; tư nghĩa; thông tin"
3696f338-017b-4cc3-8706-1417e2c8facd,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mộ đức","bhxh; mộ đức; thông tin"
21b038b5-fb22-4896-968e-ee9f8d2db5dd,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đức phổ","bhxh; đức phổ thông tin"
c3fcf793-895c-4a84-afc0-2292e4dfc0c4,"tôi muốn biết thông tin về bảo hiểm xã hội huyện ba tơ","bhxh; ba tơ; thông tin"
2d993cde-39b3-4b6b-b64a-547ab4863e04,"tôi muốn biết thông tin về bảo hiểm xã hội huyện lý sơn","bhxh; lý sơn; thông tin"
93243f26-e208-49bf-9fc7-26f1eeaaec9f,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố hạ long","bhxh; hạ long; thông tin"
b52330e5-cf6f-4f2a-b1f6-172c7106027e,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố móng cái","bhxh; móng cái; thông tin"
efbabb17-aa39-4b13-a8d5-d5e0f32dd503,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố uông bí","bhxh; uông bí; thông tin"
97cc8056-f8d7-4ffb-b35a-79110efd96e5,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố cẩm phả","bhxh; cẩm phả; thông tin"
93ab9843-5c90-4c0f-b42e-b2d95afc4080,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã đông triều","bhxh; đông triều; thông tin"
57c08086-daea-4cda-b7d2-d8b5f59c69f3,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã quảng yên","bhxh; quảng yên; thông tin"
47ca6b53-dccf-4c7f-b66a-fe98264903c4,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hoành bồ","bhxh; hoành bồ; thông tin"
61a2cf96-ea1b-4678-93be-7505106279d0,"tôi muốn biết thông tin về bảo hiểm xã hội huyện vân đồn","bhxh; vân đồn; thông tin"
b58ac180-c690-4b4f-8592-08ed629aa206,"tôi muốn biết thông tin về bảo hiểm xã hội huyện tiên yên","bhxh; tiên yên; thông tin"
9670b479-ce71-4614-af40-5f4cb182845f,"tôi muốn biết thông tin về bảo hiểm xã hội huyện ba chẽ","bhxh; ba chẽ; thông tin"
1c30349a-36d8-49d3-a32f-a63f867b5ac0,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bình liêu","bhxh; bình liêu; thông tin"
18ab80be-ca1b-4069-80b8-e257770ca41c,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hải hà","bhxh; hải hà; thông tin"
01bfeb31-e5a1-4370-a8ed-74b5c9afdcab,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đầm hà","bhxh; đầm hà; thông tin"
2743d55a-1c11-49c5-a9e2-2da6f64c523b,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cô tô","bhxh; cô tô; thông tin"
4cb3b18d-69ea-41a0-a809-73ecce739548,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã quảng trị","bhxh; quảng trị; thông tin"
a0bb1bca-6c9e-47db-b739-a371c0acb97e,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố đông hà","bhxh; đông hà; thông tin"
f29dd933-190b-4ef9-9d26-b0cabed2e1a8,"tôi muốn biết thông tin về bảo hiểm xã hội huyện vĩnh linh","bhxh; vĩnh linh; thông tin"
8174f163-3233-439b-b719-0939b29c1567,"tôi muốn biết thông tin về bảo hiểm xã hội huyện gio linh","bhxh; gio linh; thông tin"
585f35ca-206d-48cb-bb26-4bff2b0d8499,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cam lộ","bhxh; cam lộ; thông tin"
bae88be3-24e2-47d8-9a90-0ec8b5dfa93a,"tôi muốn biết thông tin về bảo hiểm xã hội huyện đakrông","bhxh; đakrông; thông tin"
bfdc388e-3c1e-4b84-b591-f128ede9e809,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hướng hóa","bhxh; hướng hóa; thông tin"
da8611c6-e764-4bef-9b96-f0cf7c860055,"tôi muốn biết thông tin về bảo hiểm xã hội huyện triệu phong","bhxh; triệu phong; thông tin"
d2a3465d-c31d-4c74-9d60-57bad809c781,"tôi muốn biết thông tin về bảo hiểm xã hội huyện hải lăng","bhxh; hải lăng; thông tin"
2ce9378d-3430-4bbf-8c1d-8bbf5a52f55d,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố sóc trăng","bhxh; sóc trăng; thông tin"
b9b5a506-8fc5-409d-960b-633ee6868eaa,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã vĩnh châu","bhxh; vĩnh châu; thông tin"
362bbb9e-8f63-45cf-a8fb-06b185992e1c,"tôi muốn biết thông tin về bảo hiểm xã hội thị xã ngã năm","bhxh; ngã năm; thông tin"
e4e1629a-1311-4593-926c-65381b249f5f,"tôi muốn biết thông tin về bảo hiểm xã hội huyện cù lao dung","bhxh; cù lao; dung; thông tin"
66a1edf0-4d12-4ad5-8c17-1730d9aa359b,"tôi muốn biết thông tin về bảo hiểm xã hội huyện kế sách","bhxh; kế sách; thông tin"
a8092ba9-afaf-432b-a5af-d0dbf40a1666,"tôi muốn biết thông tin về bảo hiểm xã hội huyện long phú","bhxh; long phú; thông tin"
39aeebf5-be94-491b-8934-787975ee934c,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mỹ tú","bhxh; mỹ tú; thông tin"
d2bfeb52-8385-4c05-b9c3-5ff6c0ce1f91,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mỹ xuyên","bhxh; mỹ xuyên; thông tin"
570b8f48-8321-4ab6-8e64-7947277da491,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thạnh trị","bhxh thạnh trị; thông tin"
f9a8a661-2ff5-451e-a49e-6b5c4a6ca81c,"tôi muốn biết thông tin về bảo hiểm xã hội thành phố sơn la","bhxh; sơn la; thông tin"
c713225a-ec31-41f8-be3d-df6adaf09c41,"tôi muốn biết thông tin về bảo hiểm xã hội huyện quỳnh nhai","bhxh; quỳnh nhai; thông tin"
3d979488-b33c-4ca4-aea4-3c9e5d010df9,"tôi muốn biết thông tin về bảo hiểm xã hội huyện thuận châu","bhxh; thuận châu; thông tin"
bf9b80ae-a6df-4dcb-8d7a-6013873b3034,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mường la","bhxh; mường la; thông tin"
23d2e856-307e-44c1-9c97-37e36d13f368,"tôi muốn biết thông tin về bảo hiểm xã hội huyện bắc yên","bhxh; bắc; yên; thông tin"
9a07aaaf-35d5-4c87-ba1d-07c80d9b5583,"tôi muốn biết thông tin về bảo hiểm xã hội huyện phù yên","bhxh; phù yên; thông tin"
d7f0c7f3-2cf0-4416-867a-468bf515ef41,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mộc châu","bhxh; mộc châu; thông tin"
470aaa13-2aa4-4f93-b0e1-8984fa1686f8,"tôi muốn biết thông tin về bảo hiểm xã hội huyện yên châu","bhxh; yên châu; thông tin"
1c082207-e871-45ef-9391-8ac2a1edbaa2,"tôi muốn biết thông tin về bảo hiểm xã hội huyện mai sơn","bhxh; mai sơn; thông tin"
8b5f18b7-1f68-4a33-afc3-6681e97de7f5,"tôi muốn biết thông tin về bảo hiểm xã hội huyện sông mã","bhxh; sông mã; thông tin"
